questionID,course.x,exam_type,creation_dt,creation_time,creation_dt_time.x,examID.x,weekday,marked,minutes_used,correct,q_ordinal,a_ordinal,difficulty,section_minor,section_major,nth_exam,nth_e_or_q,total_exam_time,num_questions,total_correct,exceed_time_limit,EL_begin,EL_change,EL_end,examID,course,creation_dt_time,hrs_since_previous,hrs_since_previous_e
2017-11-12 00:38:09.7929636 +00:0050825.68,MFE,q,2017-11-12,16H 20M 9S,2017-11-12T00:38:09Z,MFE2017-11-12 00:38:09,Sunday,0,8.466666666666667,1,2,1,5.68,Other Exotic Options|Other Exotic Options|Forward Start Option|Other Exotic Options,Exotic Options,61,65,29.75,5,NA,FALSE,4.36,1.36,5.07,MFE2017-11-12 00:38:09,MFE,2017-11-12T00:38:09Z,0.70546917464998,NA
2017-11-12 00:38:09.7929636 +00:0057545.5,MFE,q,2017-11-12,16H 20M 9S,2017-11-12T00:38:09Z,MFE2017-11-12 00:38:09,Sunday,0,9.583333333333334,1,4,2,5.5,Other Exotic Options|Other Exotic Options|Other Exotic Options|Chooser Option,Exotic Options,61,65,29.75,5,NA,FALSE,4.36,1.36,5.07,MFE2017-11-12 00:38:09,MFE,2017-11-12T00:38:09Z,0.70546917464998,NA
2017-11-11 23:55:50.1039347 +00:00053.91,MFE,q,2017-11-11,16H 20M 50S,2017-11-11T23:55:50Z,MFE2017-11-11 23:55:50,Saturday,0,0,NA,5,NA,3.91,Gap Option,Exotic Options,60,64,18.55,5,NA,FALSE,3,1.36,4.36,MFE2017-11-11 23:55:50,MFE,2017-11-11T23:55:50Z,1.39146927065319,NA
2017-11-11 23:55:50.1039347 +00:0023334.94,MFE,q,2017-11-11,16H 20M 50S,2017-11-11T23:55:50Z,MFE2017-11-11 23:55:50,Saturday,0,3.8833333333333333,0,3,2,4.94,Compound Option,Exotic Options,60,64,18.55,5,NA,FALSE,3,1.36,4.36,MFE2017-11-11 23:55:50,MFE,2017-11-11T23:55:50Z,1.39146927065319,NA
2017-11-11 23:55:50.1039347 +00:0031823.91,MFE,q,2017-11-11,16H 20M 50S,2017-11-11T23:55:50Z,MFE2017-11-11 23:55:50,Saturday,0,5.3,1,2,2,3.91,Barrier Option,Exotic Options,60,64,18.55,5,NA,FALSE,3,1.36,4.36,MFE2017-11-11 23:55:50,MFE,2017-11-11T23:55:50Z,1.39146927065319,NA
2017-11-11 23:55:50.1039347 +00:004313.69,MFE,q,2017-11-11,16H 20M 50S,2017-11-11T23:55:50Z,MFE2017-11-11 23:55:50,Saturday,0,0.7166666666666667,0,1,3,3.69,All-or-nothing Option,Exotic Options,60,64,18.55,5,NA,FALSE,3,1.36,4.36,MFE2017-11-11 23:55:50,MFE,2017-11-11T23:55:50Z,1.39146927065319,NA
2017-11-11 23:55:50.1039347 +00:0051943.93,MFE,q,2017-11-11,16H 20M 50S,2017-11-11T23:55:50Z,MFE2017-11-11 23:55:50,Saturday,0,8.65,NA,4,NA,3.93,Other Exotic Options|Forward Start Option|Other Exotic Options|Other Exotic Options,Exotic Options,60,64,18.55,5,NA,FALSE,3,1.36,4.36,MFE2017-11-11 23:55:50,MFE,2017-11-11T23:55:50Z,1.39146927065319,NA
2017-11-11 22:32:20.8145605 +00:0019455.96,MFE,q,2017-11-11,16H 20M 20S,2017-11-11T22:32:20Z,MFE2017-11-11 22:32:20,Saturday,0,3.2333333333333334,NA,5,NA,5.96,Black Formula,Interest Rate Models,59,63,21.5,5,NA,FALSE,3,1.36,4.36,MFE2017-11-11 22:32:20,MFE,2017-11-11T22:32:20Z,1.14890055815379,NA
2017-11-11 22:32:20.8145605 +00:0023523.63,MFE,q,2017-11-11,16H 20M 20S,2017-11-11T22:32:20Z,MFE2017-11-11 22:32:20,Saturday,0,3.9166666666666665,1,2,2,3.63,Black Formula,Interest Rate Models,59,63,21.5,5,NA,FALSE,3,1.36,4.36,MFE2017-11-11 22:32:20,MFE,2017-11-11T22:32:20Z,1.14890055815379,NA
2017-11-11 22:32:20.8145605 +00:0034412.09,MFE,q,2017-11-11,16H 20M 20S,2017-11-11T22:32:20Z,MFE2017-11-11 22:32:20,Saturday,0,5.733333333333333,1,1,3,2.09,Binomial Tree Models for Interest Rates: Binomial Trees,Interest Rate Models|Interest Rate Models|Interest Rate Models|Binomial Tree Models for Interest Rates,59,63,21.5,5,NA,FALSE,3,1.36,4.36,MFE2017-11-11 22:32:20,MFE,2017-11-11T22:32:20Z,1.14890055815379,NA
2017-11-11 22:32:20.8145605 +00:003543.25,MFE,q,2017-11-11,16H 20M 20S,2017-11-11T22:32:20Z,MFE2017-11-11 22:32:20,Saturday,0,0.5833333333333334,NA,4,NA,3.25,Binomial Tree Models for Interest Rates: The Black-Derman-Toy Model|The Black-Derman-Toy Model|Binomial Tree Models for Interest Rates: The Black-Derman-Toy Model|Binomial Tree Models for Interest Rates: The Black-Derman-Toy Model,Interest Rate Models|Binomial Tree Models for Interest Rates|Interest Rate Models|Interest Rate Models,59,63,21.5,5,NA,FALSE,3,1.36,4.36,MFE2017-11-11 22:32:20,MFE,2017-11-11T22:32:20Z,1.14890055815379,NA
2017-11-11 22:32:20.8145605 +00:0048233.97,MFE,q,2017-11-11,16H 20M 20S,2017-11-11T22:32:20Z,MFE2017-11-11 22:32:20,Saturday,0,8.033333333333333,1,3,4,3.97,Binomial Tree Models for Interest Rates: Binomial Trees,Interest Rate Models|Interest Rate Models|Binomial Tree Models for Interest Rates|Interest Rate Models,59,63,21.5,5,NA,FALSE,3,1.36,4.36,MFE2017-11-11 22:32:20,MFE,2017-11-11T22:32:20Z,1.14890055815379,NA
2017-11-11 21:23:24.7725512 +00:000105.14,MFE,e,2017-11-11,16H 20M 24S,2017-11-11T21:23:24Z,MFE2017-11-11 21:23:24,Saturday,0,0,NA,10,NA,5.14,Modeling Stock Prices with the Lognormal Distribution,Lognormal Distribution,4,62,35.9,30,NA,FALSE,3,1.36,4.36,MFE2017-11-11 21:23:24,MFE,2017-11-11T21:23:24Z,28.161218080057,169.8398396979438
2017-11-11 21:23:24.7725512 +00:000114.76,MFE,e,2017-11-11,16H 20M 24S,2017-11-11T21:23:24Z,MFE2017-11-11 21:23:24,Saturday,0,0,NA,11,NA,4.76,Option Pricing,Binomial Trees,4,62,35.9,30,NA,FALSE,3,1.36,4.36,MFE2017-11-11 21:23:24,MFE,2017-11-11T21:23:24Z,28.161218080057,169.8398396979438
2017-11-11 21:23:24.7725512 +00:000124,MFE,e,2017-11-11,16H 20M 24S,2017-11-11T21:23:24Z,MFE2017-11-11 21:23:24,Saturday,0,0,NA,12,NA,4,The Black-Scholes Formula,Black-Scholes Pricing Model,4,62,35.9,30,NA,FALSE,3,1.36,4.36,MFE2017-11-11 21:23:24,MFE,2017-11-11T21:23:24Z,28.161218080057,169.8398396979438
2017-11-11 21:23:24.7725512 +00:000133.79,MFE,e,2017-11-11,16H 20M 24S,2017-11-11T21:23:24Z,MFE2017-11-11 21:23:24,Saturday,0,0,NA,13,NA,3.79,Derivatives Basics,Introduction to Derivatives,4,62,35.9,30,NA,FALSE,3,1.36,4.36,MFE2017-11-11 21:23:24,MFE,2017-11-11T21:23:24Z,28.161218080057,169.8398396979438
2017-11-11 21:23:24.7725512 +00:000143.12,MFE,e,2017-11-11,19H 1M 24S,2017-11-11T21:23:24Z,MFE2017-11-11 21:23:24,Saturday,0,0,NA,14,NA,3.12,Modeling Stock Prices with the Lognormal Distribution,Lognormal Distribution,4,62,35.9,30,NA,FALSE,3,1.36,4.36,MFE2017-11-11 21:23:24,MFE,2017-11-11T21:23:24Z,28.161218080057,169.8398396979438
2017-11-11 21:23:24.7725512 +00:000153.74,MFE,e,2017-11-11,19H 1M 24S,2017-11-11T21:23:24Z,MFE2017-11-11 21:23:24,Saturday,0,0,NA,15,NA,3.74,Forwards and Futures|Forwards,Forwards and Futures|Financial Forwards and Futures,4,62,35.9,30,NA,FALSE,3,1.36,4.36,MFE2017-11-11 21:23:24,MFE,2017-11-11T21:23:24Z,28.161218080057,169.8398396979438
2017-11-11 21:23:24.7725512 +00:000164.95,MFE,e,2017-11-11,19H 1M 24S,2017-11-11T21:23:24Z,MFE2017-11-11 21:23:24,Saturday,0,0,NA,16,NA,4.95,Different Strike Prices|Different Strike Prices|Different Strike Prices|Comparing Options,Comparing Options|Comparing Options|Comparing Options|Rational Valuation of Derivative Securities,4,62,35.9,30,NA,FALSE,3,1.36,4.36,MFE2017-11-11 21:23:24,MFE,2017-11-11T21:23:24Z,28.161218080057,169.8398396979438
2017-11-11 21:23:24.7725512 +00:000174.66,MFE,e,2017-11-11,19H 1M 24S,2017-11-11T21:23:24Z,MFE2017-11-11 21:23:24,Saturday,0,0,NA,17,NA,4.66,Delta-Gamma-Theta Approximation,Market-making and Delta-Hedging,4,62,35.9,30,NA,FALSE,3,1.36,4.36,MFE2017-11-11 21:23:24,MFE,2017-11-11T21:23:24Z,28.161218080057,169.8398396979438
2017-11-11 21:23:24.7725512 +00:000183.82,MFE,e,2017-11-11,19H 1M 24S,2017-11-11T21:23:24Z,MFE2017-11-11 21:23:24,Saturday,0,0,NA,18,NA,3.82,Options: Basics|Option Basics,Introduction to Forwards and Options|Options,4,62,35.9,30,NA,FALSE,3,1.36,4.36,MFE2017-11-11 21:23:24,MFE,2017-11-11T21:23:24Z,28.161218080057,169.8398396979438
2017-11-11 21:23:24.7725512 +00:000194.34,MFE,e,2017-11-11,19H 1M 24S,2017-11-11T21:23:24Z,MFE2017-11-11 21:23:24,Saturday,0,0,NA,19,NA,4.34,Simulate Derivative Instruments,Monte Carlo Valuation,4,62,35.9,30,NA,FALSE,3,1.36,4.36,MFE2017-11-11 21:23:24,MFE,2017-11-11T21:23:24Z,28.161218080057,169.8398396979438
2017-11-11 21:23:24.7725512 +00:000205.24,MFE,e,2017-11-11,19H 1M 24S,2017-11-11T21:23:24Z,MFE2017-11-11 21:23:24,Saturday,0,0,NA,20,NA,5.24,Currency Options|Currency Options|Put-Call Parity|Currency Options,Put-Call Parity|Put-Call Parity|Rational Valuation of Derivative Securities|Put-Call Parity,4,62,35.9,30,NA,FALSE,3,1.36,4.36,MFE2017-11-11 21:23:24,MFE,2017-11-11T21:23:24Z,28.161218080057,169.8398396979438
2017-11-11 21:23:24.7725512 +00:000213.89,MFE,e,2017-11-11,19H 1M 24S,2017-11-11T21:23:24Z,MFE2017-11-11 21:23:24,Saturday,0,0,NA,21,NA,3.89,Option Pricing,Binomial Trees,4,62,35.9,30,NA,FALSE,3,1.36,4.36,MFE2017-11-11 21:23:24,MFE,2017-11-11T21:23:24Z,28.161218080057,169.8398396979438
2017-11-11 21:23:24.7725512 +00:000223.93,MFE,e,2017-11-11,19H 1M 24S,2017-11-11T21:23:24Z,MFE2017-11-11 21:23:24,Saturday,0,0,NA,22,NA,3.93,Other Exotic Options|Other Exotic Options|Forward Start Option|Other Exotic Options,Exotic Options,4,62,35.9,30,NA,FALSE,3,1.36,4.36,MFE2017-11-11 21:23:24,MFE,2017-11-11T21:23:24Z,28.161218080057,169.8398396979438
2017-11-11 21:23:24.7725512 +00:000235.39,MFE,e,2017-11-11,19H 1M 24S,2017-11-11T21:23:24Z,MFE2017-11-11 21:23:24,Saturday,0,0,NA,23,NA,5.39,Modeling Stock Prices with the Lognormal Distribution,Lognormal Distribution,4,62,35.9,30,NA,FALSE,3,1.36,4.36,MFE2017-11-11 21:23:24,MFE,2017-11-11T21:23:24Z,28.161218080057,169.8398396979438
2017-11-11 21:23:24.7725512 +00:000244.04,MFE,e,2017-11-11,19H 1M 24S,2017-11-11T21:23:24Z,MFE2017-11-11 21:23:24,Saturday,0,0,NA,24,NA,4.04,True Probabilities and Rates of Return|True Probabilities and Rates of Return|True probabilities and rates of return|True Probabilities and Rates of Return,Binomial Trees,4,62,35.9,30,NA,FALSE,3,1.36,4.36,MFE2017-11-11 21:23:24,MFE,2017-11-11T21:23:24Z,28.161218080057,169.8398396979438
2017-11-11 21:23:24.7725512 +00:000253.52,MFE,e,2017-11-11,19H 1M 24S,2017-11-11T21:23:24Z,MFE2017-11-11 21:23:24,Saturday,0,0,NA,25,NA,3.52,Option Greeks,Black-Scholes Pricing Model,4,62,35.9,30,NA,FALSE,3,1.36,4.36,MFE2017-11-11 21:23:24,MFE,2017-11-11T21:23:24Z,28.161218080057,169.8398396979438
2017-11-11 21:23:24.7725512 +00:000263.63,MFE,e,2017-11-11,19H 1M 24S,2017-11-11T21:23:24Z,MFE2017-11-11 21:23:24,Saturday,0,0,NA,26,NA,3.63,Futures,Financial Forwards and Futures,4,62,35.9,30,NA,FALSE,3,1.36,4.36,MFE2017-11-11 21:23:24,MFE,2017-11-11T21:23:24Z,28.161218080057,169.8398396979438
2017-11-11 21:23:24.7725512 +00:000274.55,MFE,e,2017-11-11,19H 1M 24S,2017-11-11T21:23:24Z,MFE2017-11-11 21:23:24,Saturday,0,0,NA,27,NA,4.55,Stock Put-Call Parity|Stock Put-Call Parity|Stock Put-Call Parity|Put-Call Parity,Put-Call Parity|Put-Call Parity|Put-Call Parity|Rational Valuation of Derivative Securities,4,62,35.9,30,NA,FALSE,3,1.36,4.36,MFE2017-11-11 21:23:24,MFE,2017-11-11T21:23:24Z,28.161218080057,169.8398396979438
2017-11-11 21:23:24.7725512 +00:000285.14,MFE,e,2017-11-11,19H 1M 24S,2017-11-11T21:23:24Z,MFE2017-11-11 21:23:24,Saturday,0,0,NA,28,NA,5.14,Option Greeks,Black-Scholes Pricing Model,4,62,35.9,30,NA,FALSE,3,1.36,4.36,MFE2017-11-11 21:23:24,MFE,2017-11-11T21:23:24Z,28.161218080057,169.8398396979438
2017-11-11 21:23:24.7725512 +00:000293.91,MFE,e,2017-11-11,19H 1M 24S,2017-11-11T21:23:24Z,MFE2017-11-11 21:23:24,Saturday,0,0,NA,29,NA,3.91,Gap Option,Exotic Options,4,62,35.9,30,NA,FALSE,3,1.36,4.36,MFE2017-11-11 21:23:24,MFE,2017-11-11T21:23:24Z,28.161218080057,169.8398396979438
2017-11-11 21:23:24.7725512 +00:000303.97,MFE,e,2017-11-11,19H 1M 24S,2017-11-11T21:23:24Z,MFE2017-11-11 21:23:24,Saturday,0,0,NA,30,NA,3.97,Binomial Tree Models for Interest Rates: Binomial Trees,Binomial Tree Models for Interest Rates|Interest Rate Models|Interest Rate Models|Interest Rate Models,4,62,35.9,30,NA,FALSE,3,1.36,4.36,MFE2017-11-11 21:23:24,MFE,2017-11-11T21:23:24Z,28.161218080057,169.8398396979438
2017-11-11 21:23:24.7725512 +00:0018364.6,MFE,e,2017-11-11,19H 1M 24S,2017-11-11T21:23:24Z,MFE2017-11-11 21:23:24,Saturday,1,3.05,NA,6,NA,4.6,Overnight Profit,Market-making and Delta-Hedging|Market-making and Delta-Hedging|Market-making and Delta-Hedging|Risk Management Technique - Delta Hedging,4,62,35.9,30,NA,FALSE,3,1.36,4.36,MFE2017-11-11 21:23:24,MFE,2017-11-11T21:23:24Z,28.161218080057,169.8398396979438
2017-11-11 21:23:24.7725512 +00:001994.97,MFE,e,2017-11-11,19H 1M 24S,2017-11-11T21:23:24Z,MFE2017-11-11 21:23:24,Saturday,0,0.31666666666666665,NA,9,NA,4.97,Binomial Tree Models for Interest Rates: The Black-Derman-Toy Model|Binomial Tree Models for Interest Rates: The Black-Derman-Toy Model|Binomial Tree Models for Interest Rates: The Black-Derman-Toy Model|The Black-Derman-Toy Model,Interest Rate Models|Interest Rate Models|Interest Rate Models|Binomial Tree Models for Interest Rates,4,62,35.9,30,NA,FALSE,3,1.36,4.36,MFE2017-11-11 21:23:24,MFE,2017-11-11T21:23:24Z,28.161218080057,169.8398396979438
2017-11-11 21:23:24.7725512 +00:0021554.1,MFE,e,2017-11-11,19H 1M 24S,2017-11-11T21:23:24Z,MFE2017-11-11 21:23:24,Saturday,0,3.5833333333333335,0,5,3,4.1,Synthetic Forwards & Put-Call Parity|Put-Call Parity,Option Strategies and Risk Management|Put-Call Parity,4,62,35.9,30,NA,FALSE,3,1.36,4.36,MFE2017-11-11 21:23:24,MFE,2017-11-11T21:23:24Z,28.161218080057,169.8398396979438
2017-11-11 21:23:24.7725512 +00:0029644.45,MFE,e,2017-11-11,19H 1M 24S,2017-11-11T21:23:24Z,MFE2017-11-11 21:23:24,Saturday,1,4.933333333333334,0,4,4,4.45,Option Combinations,Option Strategies and Risk Management|Options,4,62,35.9,30,NA,FALSE,3,1.36,4.36,MFE2017-11-11 21:23:24,MFE,2017-11-11T21:23:24Z,28.161218080057,169.8398396979438
2017-11-11 21:23:24.7725512 +00:0034985.96,MFE,e,2017-11-11,19H 1M 24S,2017-11-11T21:23:24Z,MFE2017-11-11 21:23:24,Saturday,1,5.816666666666666,NA,8,NA,5.96,Black Formula,Interest Rate Models,4,62,35.9,30,NA,FALSE,3,1.36,4.36,MFE2017-11-11 21:23:24,MFE,2017-11-11T21:23:24Z,28.161218080057,169.8398396979438
2017-11-11 21:23:24.7725512 +00:0047123.69,MFE,e,2017-11-11,19H 1M 24S,2017-11-11T21:23:24Z,MFE2017-11-11 21:23:24,Saturday,0,7.85,1,2,1,3.69,All-or-nothing Option,Exotic Options,4,62,35.9,30,NA,FALSE,3,1.36,4.36,MFE2017-11-11 21:23:24,MFE,2017-11-11T21:23:24Z,28.161218080057,169.8398396979438
2017-11-11 21:23:24.7725512 +00:0047813.58,MFE,e,2017-11-11,19H 1M 24S,2017-11-11T21:23:24Z,MFE2017-11-11 21:23:24,Saturday,1,7.966666666666667,0,1,3,3.58,Comparing Options|Comparing Contracts,Options|Introduction to Forwards and Options,4,62,35.9,30,NA,FALSE,3,1.36,4.36,MFE2017-11-11 21:23:24,MFE,2017-11-11T21:23:24Z,28.161218080057,169.8398396979438
2017-11-11 21:23:24.7725512 +00:006374.44,MFE,e,2017-11-11,19H 1M 24S,2017-11-11T21:23:24Z,MFE2017-11-11 21:23:24,Saturday,0,1.05,1,7,4,4.44,Control Variate Method|Variance Reduction Techniques: Control Variate Method|Variance Reduction Techniques: Control Variate Method|Variance Reduction Techniques: Control Variate Method,Variance Reduction Techniques|Monte Carlo Valuation|Monte Carlo Valuation|Monte Carlo Valuation,4,62,35.9,30,NA,FALSE,3,1.36,4.36,MFE2017-11-11 21:23:24,MFE,2017-11-11T21:23:24Z,28.161218080057,169.8398396979438
2017-11-11 21:23:24.7725512 +00:008033.87,MFE,e,2017-11-11,19H 1M 24S,2017-11-11T21:23:24Z,MFE2017-11-11 21:23:24,Saturday,0,1.3333333333333333,1,3,2,3.87,Option Combinations,Options|Option Strategies and Risk Management,4,62,35.9,30,NA,FALSE,3,1.36,4.36,MFE2017-11-11 21:23:24,MFE,2017-11-11T21:23:24Z,28.161218080057,169.8398396979438
2017-11-10 17:13:44.3874628 +00:0024624.58,MFE,q,2017-11-10,19H 1M 44S,2017-11-10T17:13:44Z,MFE2017-11-10 17:13:44,Friday,0,4.1,1,2,4,4.58,Delta-Gamma-Theta Approximation,Market-making and Delta-Hedging|Market-making and Delta-Hedging|Market-making and Delta-Hedging|Risk Management Technique - Delta Hedging,58,61,35.56666666666666,5,10,FALSE,3,1.36,4.36,MFE2017-11-10 17:13:44,MFE,2017-11-10T17:13:44Z,0.741829397214784,NA
2017-11-10 17:13:44.3874628 +00:0031910.67,MFE,q,2017-11-10,19H 1M 44S,2017-11-10T17:13:44Z,MFE2017-11-10 17:13:44,Friday,0,5.316666666666666,1,1,1,0.67,Delta-Gamma-Theta Approximation,Risk Management Technique - Delta Hedging|Market-making and Delta-Hedging|Market-making and Delta-Hedging|Market-making and Delta-Hedging,58,61,35.56666666666666,5,10,FALSE,3,1.36,4.36,MFE2017-11-10 17:13:44,MFE,2017-11-10T17:13:44Z,0.741829397214784,NA
2017-11-10 17:13:44.3874628 +00:0033653.53,MFE,q,2017-11-10,19H 1M 44S,2017-11-10T17:13:44Z,MFE2017-11-10 17:13:44,Friday,0,5.6,1,5,2,3.53,Overnight Profit,Market-making and Delta-Hedging|Risk Management Technique - Delta Hedging|Market-making and Delta-Hedging|Market-making and Delta-Hedging,58,61,35.56666666666666,5,10,FALSE,3,1.36,4.36,MFE2017-11-10 17:13:44,MFE,2017-11-10T17:13:44Z,0.741829397214784,NA
2017-11-10 17:13:44.3874628 +00:0050834.66,MFE,q,2017-11-10,19H 1M 44S,2017-11-10T17:13:44Z,MFE2017-11-10 17:13:44,Friday,0,8.466666666666667,1,3,3,4.66,Delta-Gamma-Theta Approximation,Market-making and Delta-Hedging,58,61,35.56666666666666,5,10,FALSE,3,1.36,4.36,MFE2017-11-10 17:13:44,MFE,2017-11-10T17:13:44Z,0.741829397214784,NA
2017-11-10 17:13:44.3874628 +00:0072544.6,MFE,q,2017-11-10,19H 2M 44S,2017-11-10T17:13:44Z,MFE2017-11-10 17:13:44,Friday,0,12.083333333333334,1,4,3,4.6,Overnight Profit,Market-making and Delta-Hedging|Market-making and Delta-Hedging|Risk Management Technique - Delta Hedging|Market-making and Delta-Hedging,58,61,35.56666666666666,5,10,FALSE,3,1.36,4.36,MFE2017-11-10 17:13:44,MFE,2017-11-10T17:13:44Z,0.741829397214784,NA
2017-11-10 16:29:13.8016329 +00:0013515.26,MFE,q,2017-11-10,19H 2M 13S,2017-11-10T16:29:13Z,MFE2017-11-10 16:29:13,Friday,0,2.25,1,1,4,5.26,Option Greeks,Black-Scholes Pricing Model,57,60,39.61666666666667,5,10,FALSE,3,1.36,4.36,MFE2017-11-10 16:29:13,MFE,2017-11-10T16:29:13Z,0.734395247432921,NA
2017-11-10 16:29:13.8016329 +00:0033043.56,MFE,q,2017-11-10,19H 2M 13S,2017-11-10T16:29:13Z,MFE2017-11-10 16:29:13,Friday,0,5.5,1,4,4,3.56,Option Greeks,Black-Scholes Pricing Model,57,60,39.61666666666667,5,10,FALSE,3,1.36,4.36,MFE2017-11-10 16:29:13,MFE,2017-11-10T16:29:13Z,0.734395247432921,NA
2017-11-10 16:29:13.8016329 +00:0052833.49,MFE,q,2017-11-10,19H 2M 13S,2017-11-10T16:29:13Z,MFE2017-11-10 16:29:13,Friday,0,8.8,1,3,2,3.49,The Black-Scholes Formula,Black-Scholes Pricing Model,57,60,39.61666666666667,5,10,FALSE,3,1.36,4.36,MFE2017-11-10 16:29:13,MFE,2017-11-10T16:29:13Z,0.734395247432921,NA
2017-11-10 16:29:13.8016329 +00:0064753.48,MFE,q,2017-11-10,19H 2M 13S,2017-11-10T16:29:13Z,MFE2017-11-10 16:29:13,Friday,0,10.783333333333333,1,5,1,3.48,Volatility and Miscellaneous,Black-Scholes Pricing Model,57,60,39.61666666666667,5,10,FALSE,3,1.36,4.36,MFE2017-11-10 16:29:13,MFE,2017-11-10T16:29:13Z,0.734395247432921,NA
2017-11-10 16:29:13.8016329 +00:0073725.22,MFE,q,2017-11-10,19H 2M 13S,2017-11-10T16:29:13Z,MFE2017-11-10 16:29:13,Friday,0,12.283333333333333,1,2,1,5.22,Volatility and Miscellaneous,Black-Scholes Pricing Model,57,60,39.61666666666667,5,10,FALSE,3,1.36,4.36,MFE2017-11-10 16:29:13,MFE,2017-11-10T16:29:13Z,0.734395247432921,NA
2017-11-10 15:45:09.9787420 +00:0027813.6,MFE,q,2017-11-10,19H 2M 9S,2017-11-10T15:45:09Z,MFE2017-11-10 15:45:09,Friday,0,4.633333333333334,1,1,4,3.6,Option Greeks,Black-Scholes Pricing Model,56,59,40.25,5,10,FALSE,3,1.36,4.36,MFE2017-11-10 15:45:09,MFE,2017-11-10T15:45:09Z,0.820537327660455,NA
2017-11-10 15:45:09.9787420 +00:0038225.09,MFE,q,2017-11-10,19H 2M 9S,2017-11-10T15:45:09Z,MFE2017-11-10 15:45:09,Friday,0,6.366666666666666,1,2,2,5.09,The Black-Scholes Formula,Black-Scholes Pricing Model,56,59,40.25,5,10,FALSE,3,1.36,4.36,MFE2017-11-10 15:45:09,MFE,2017-11-10T15:45:09Z,0.820537327660455,NA
2017-11-10 15:45:09.9787420 +00:0052353.81,MFE,q,2017-11-10,19H 2M 9S,2017-11-10T15:45:09Z,MFE2017-11-10 15:45:09,Friday,0,8.716666666666667,1,5,1,3.81,The Black-Scholes Formula,Black-Scholes Pricing Model,56,59,40.25,5,10,FALSE,3,1.36,4.36,MFE2017-11-10 15:45:09,MFE,2017-11-10T15:45:09Z,0.820537327660455,NA
2017-11-10 15:45:09.9787420 +00:0057933.48,MFE,q,2017-11-10,19H 2M 9S,2017-11-10T15:45:09Z,MFE2017-11-10 15:45:09,Friday,0,9.65,1,3,5,3.48,Option Greeks,Black-Scholes Pricing Model,56,59,40.25,5,10,FALSE,3,1.36,4.36,MFE2017-11-10 15:45:09,MFE,2017-11-10T15:45:09Z,0.820537327660455,NA
2017-11-10 15:45:09.9787420 +00:0065344.53,MFE,q,2017-11-10,19H 2M 9S,2017-11-10T15:45:09Z,MFE2017-11-10 15:45:09,Friday,0,10.883333333333333,1,4,2,4.53,The Black-Scholes Formula,Black-Scholes Pricing Model,56,59,40.25,5,10,FALSE,3,1.36,4.36,MFE2017-11-10 15:45:09,MFE,2017-11-10T15:45:09Z,0.820537327660455,NA
2017-11-10 14:55:56.0443626 +00:0023620.25,MFE,q,2017-11-10,19H 2M 56S,2017-11-10T14:55:56Z,MFE2017-11-10 14:55:56,Friday,0,3.933333333333333,1,2,2,0.25,Put-Call Parity|Exchange Options|Exchange Options|Exchange Options,Rational Valuation of Derivative Securities|Put-Call Parity|Put-Call Parity|Put-Call Parity,55,58,37.43333333333333,5,9,FALSE,3,1.36,4.36,MFE2017-11-10 14:55:56,MFE,2017-11-10T14:55:56Z,44.6068616455131,NA
2017-11-10 14:55:56.0443626 +00:0041344.01,MFE,q,2017-11-10,19H 2M 56S,2017-11-10T14:55:56Z,MFE2017-11-10 14:55:56,Friday,0,6.883333333333334,1,4,5,4.01,Currency Options|Put-Call Parity|Currency Options|Currency Options,Put-Call Parity|Rational Valuation of Derivative Securities|Put-Call Parity|Put-Call Parity,55,58,37.43333333333333,5,9,FALSE,3,1.36,4.36,MFE2017-11-10 14:55:56,MFE,2017-11-10T14:55:56Z,44.6068616455131,NA
2017-11-10 14:55:56.0443626 +00:0041734.19,MFE,q,2017-11-10,19H 2M 56S,2017-11-10T14:55:56Z,MFE2017-11-10 14:55:56,Friday,0,6.95,1,3,3,4.19,Exchange Option,Exotic Options,55,58,37.43333333333333,5,9,FALSE,3,1.36,4.36,MFE2017-11-10 14:55:56,MFE,2017-11-10T14:55:56Z,44.6068616455131,NA
2017-11-10 14:55:56.0443626 +00:0044614.87,MFE,q,2017-11-10,19H 2M 56S,2017-11-10T14:55:56Z,MFE2017-11-10 14:55:56,Friday,0,7.433333333333334,1,1,1,4.87,Currency Options|Currency Options|Currency Options|Put-Call Parity,Put-Call Parity|Put-Call Parity|Put-Call Parity|Rational Valuation of Derivative Securities,55,58,37.43333333333333,5,9,FALSE,3,1.36,4.36,MFE2017-11-10 14:55:56,MFE,2017-11-10T14:55:56Z,44.6068616455131,NA
2017-11-10 14:55:56.0443626 +00:0073455.84,MFE,q,2017-11-10,19H 2M 56S,2017-11-10T14:55:56Z,MFE2017-11-10 14:55:56,Friday,0,12.233333333333333,0,5,1,5.84,Exchange Option,Exotic Options,55,58,37.43333333333333,5,9,FALSE,3,1.36,4.36,MFE2017-11-10 14:55:56,MFE,2017-11-10T14:55:56Z,44.6068616455131,NA
